Summons Number,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
9027494216,NY,PAS,2/8/23,71,SUBN,BMW,T,20231011,108,108,108,368624,T401,B,0704P,,Q,F,0,408,J6,,YYYYYYY,,,GY,,2021,,0,,,
5121418565,NY,OMT,6/12/22,7,4DSD,HYUND,V,0,,0,0,0,,,0309P,,QN,,0,1111,D,T,,,,RD,,2018,,0,,,
4833853607,CT,PAS,3/28/23,36,UT,TOYOT,V,0,,0,0,0,,,0609P,,QN,,0,1180,B,T,,,,,,2022,,0,,,
2008023023,PA,PAS,9/13/22,21,SUBN,CHEVR,S,0,84,84,0,610363,KN02,,0141A,0,Kings,F,0,408,d1,, Y Y Y,1200A,0300A,GY,,0,,0,,,
2003818236,TN,PAS,8/28/23,66,TRLR,WABA,S,0,49,49,0,0,BXTF,,0355P,0,Bronx,O,0,408,k4,,,,,GY,,0,,0,,,
9031528419,NY,PAS,2/21/23,21,4DSD,VOLKS,T,20240222,77,77,77,367340,T301,G,0849A,,K,O,0,408,D1,,  Y  Y,0830A,1000A,BK,,2010,,0,,,
4816435918,PA,PAS,12/10/22,36,SDN,ME/BE,V,0,,0,0,0,,,1050A,,MN,,0,1180,B,T,,,,,,2016,,0,,,
9005354082,WA,PAS,9/14/22,11,SUBN,AUDI,T,20220688,114,114,114,359317,T401,L,0640A,,Q,F,0,408,C5,,YYYYYYY,,,BLACK,,0,,0,,,
4822996669,NY,PAS,1/17/23,36,4DSD,ME/BE,V,0,,0,0,0,,,1103A,,BK,,0,1180,B,T,,,,BK,,2016,,0,,,
4851739023,NY,PAS,7/14/23,36,4DSD,FORD,V,0,,0,0,0,,,1225A,,QN,,0,1180,B,T,,,,WH,,2013,,0,,,
2000333436,NY,PAS,9/20/22,21,SUBN,TOYOT,S,20230124,81,81,0,662494,KKSP,,0905A,0,Kings,O,0,408,d1,, Y  Y,0900A,1030A,GY,,2006,,0,,,
9048954423,NY,PAS,5/8/23,38,4DSD,TOYOT,T,20240831,46,46,46,373188,T201,Q,1245P,,BX,F,0,408,H1,, YYYYYY,0800A,0700P,BK,,2015,204198,0,,,
8898235902,NY,COM,4/17/23,69,VAN,FORD,T,20241031,10,10,10,375290,T102,B,0729A,,NY,I,0,408,H1,, YYYYYY,0700A,1000P,WH,,2022,101785,0,,,
8568438386,NY,PAS,8/6/23,70,4DSD,TOYOT,T,20230718,109,109,109,376107,T401,N,0616P,,Q,O,0,408,J3,,YYYYYYY,,,RD,,2021,,0,,,
4811494234,NY,PAS,11/12/22,36,SUBN,BMW,V,0,,0,0,0,,,0911A,,QN,,0,1180,B,T,,,,WH,,2016,,0,,,
9036168338,NY,PAS,3/14/23,71,4DSD,NISSA,T,20230403,23,23,23,371168,T103,FF,0507P,,NY,I,0,408,J6,,YYYYYYY,,,GY,,2018,,0,,,
8889733354,NY,COM,10/13/22,69,VAN,FORD,T,20230531,14,14,14,369614,T102,D,0737A,,NY,F,0,408,H1,, YYYYYY,0700A,1000P,BK,,2015,101785,0,,,
8915688831,NY,PAS,7/7/22,40,SUBN,CHEVR,T,20230512,6,6,6,357699,T102,A,0216P,,NY,F,0,408,E2,,YYYYYYY,,,GY,,2017,,4,,,
8810887396,NY,COM,10/13/22,38,VAN,CHEVR,T,20240630,1,1,1,375341,T105,T,1008A,,NY,I,0,408,H1,, YYYYY,0700A,0200P,BK,,2022,116214,0,,,
9034444818,NY,PAS,2/28/23,70,4DSD,NISSA,T,20230113,102,102,102,361021,T402,J,0113P,,Q,F,0,408,J3,,YYYYYYY,,,GY,,2015,,0,,,
4807196674,NY,PAS,10/19/22,36,PICK,GMC,V,0,,0,0,0,,,1159P,,BK,,0,1180,B,T,,,,GY,,2012,,0,,,
2000314144,GA,PAS,9/9/22,21,DELV,FORD,S,20220731,50,50,0,0,KKSP,,1139A,0,Bronx,O,0,408,d1,, Y  Y,1130A,0100P,WH,,0,,0,,,
4857080552,NY,PAS,8/4/23,36,4DSD,BMW,V,0,,0,0,0,,,1244P,,BX,,0,1180,B,T,,,,WH,,2014,,0,,,
4809901683,NY,PAS,11/3/22,36,2DSD,DODGE,V,0,,0,0,0,,,1058P,,QN,,0,1180,B,T,,,,BK,,2016,,0,,,
9065182238,NY,PAS,7/21/23,21,SUBN,HONDA,T,20241014,103,103,103,367971,T402,A,0840A,,Q,O,0,408,D1,,  Y  Y,0830A,0900A,GY,,2013,,0,,,
2005499778,NY,PAS,8/9/22,21,4DSD,TOYOT,S,20220909,79,79,0,0,KN03,,0219A,0,Kings,F,0,408,d1,, Y  Y,0200A,0500A,GY,,0,,0,,,
4824603286,NY,PAS,1/28/23,36,SUBN,LEXUS,V,0,,0,0,0,,,0943P,,BK,,0,1180,B,T,,,,GY,,2017,,0,,,
5126278836,NY,PAS,3/12/23,7,SUBN,TOYOT,V,0,,0,0,0,,,1021P,,BK,,0,1111,D,T,,,,BK,,2015,,0,,,
9002301315,NY,COM,7/29/22,47,DELV,HIN,T,20221031,10,10,10,370834,T102,G,0406P,,NY,F,0,408,L2,, YYYYYY,0700A,0700P,WH,,2018,,0,,,
9071767050,NY,PAS,8/17/23,38,SUBN,HYUND,T,20230828,106,106,106,358609,T402,S,1213P,,Q,F,0,408,H1,, YYYYYY,0900A,0700P,WH,,2020,402908,0,,,
4859749418,NY,PAS,8/25/23,36,SUBN,CADIL,V,0,,0,0,0,,,0802A,,BX,,0,1180,B,T,,,,BR,,2021,,0,,,
9064614453,NJ,PAS,7/27/23,21,4DSD,TOYOT,T,88888888,66,66,66,376172,T302,I,0843A,,K,F,0,408,D1,,    Y,0830A,1000A,BLACK,,0,,0,,,
4784909758,NY,SRF,6/29/22,36,SUBN,TOYOT,V,0,,0,0,0,,,0108P,,QN,,0,1180,B,T,,,,GR,,2008,,0,,,
4827661893,NY,PAS,2/18/23,36,SUBN,HONDA,V,0,,0,0,0,,,1001P,,QN,,0,1180,B,T,,,,WH,,2019,,0,,,
9037251900,NY,PAS,3/9/23,46,4DSD,NISSA,T,20240705,106,106,106,370884,T402,P,0451P,,Q,F,0,408,F1,,YYYYYYY,,,BK,,2007,,0,,,
8932771030,IN,PAS,10/19/22,14,TRAC,FRUEH,T,88888888,18,18,18,361024,T106,H,0703A,,NY,I,0,408,C,,YYYYYYY,,,WHITE,,0,,0,,,
4786609298,NY,PAS,7/12/22,36,SUBN,HONDA,V,0,,0,0,0,,,1124A,,BK,,0,1180,B,T,,,,BK,,2017,,0,,,
9009868424,NY,COM,10/7/22,20,VAN,FRUEH,T,88888888,10,10,10,370261,T102,M,0539P,,NY,F,0,408,D,,SCHOOL,0700A,0700P,BROWN,,2016,,0,,,
9004407145,NY,PAS,8/16/22,31,4DSD,BMW,T,20230809,10,10,10,356304,T102,L,0730P,,NY,F,0,408,L3,, YYYYYY,0700A,1000P,BL,,2020,,0,,,
9052150308,NY,PAS,5/18/23,20,SUBN,HONDA,T,20250415,94,94,94,371746,T301,I,0906A,,K,F,0,408,D,, YYYYY,0700A,0600P,GY,,2022,,0,,,
4844199195,NY,PAS,6/2/23,36,SUBN,VOLKS,V,0,,0,0,0,,,0714P,,QN,,0,1180,B,T,,,,WH,,2020,,0,,,
4785915158,NY,PAS,7/7/22,36,SUBN,FORD,V,0,,0,0,0,,,1249P,,BX,,0,1180,B,T,,,,WH,,2005,,0,,,
5123203266,NY,PAS,9/8/22,7,4DSD,HONDA,V,0,,0,0,0,,,0602P,,BX,,0,1111,D,T,,,,GY,,2019,,0,,,
4796470074,NY,OMS,8/29/22,36,SUBN,JEEP,V,0,,0,0,0,,,0232P,,MN,,0,1180,B,T,,,,BK,,2019,,0,,,
9048962444,GA,PAS,4/17/23,21,SUBN,HONDA,T,20230488,52,52,52,361794,T201,O,1007A,,BX,I,0,408,D1,, Y  Y,0930A,1100A,GREY,,0,,0,,,
9068707942,NY,PAS,8/9/23,21,SUBN,NISSA,T,20240116,70,70,70,365911,T302,F,1200P,,K,O,0,408,D1,,   Y,1130A,0100P,RD,,2017,,0,,,
4025564490,NY,OMT,8/1/22,5,4DSD,HONDA,V,0,,0,0,0,,,0521P,,BX,,0,1111,C,T,,,,BK,,2017,,0,,,
5122489373,NY,PAS,8/2/22,7,SUBN,VOLKS,V,0,,0,0,0,,,0754A,,QN,,0,1111,D,T,,,,WH,,2014,,0,,,
5127882103,NY,PAS,5/30/23,7,SUBN,HONDA,V,0,,0,0,0,,,0443P,,QN,,0,1111,D,T,,,,WH,,2017,,0,,,
4853042260,NJ,PAS,7/20/23,36,SEDA,CADIL,V,0,,0,0,0,,,0732P,,BK,,0,1180,B,T,,,,,,2022,,0,,,
9027626509,NY,PAS,1/28/23,37,SUBN,HONDA,T,20231003,18,18,18,367945,T106,O,0147P,0118P,NY,F,0,408,H1,,      Y,0800A,1200A,GY,,2014,101412,0,,,
9005332086,NY,PAS,9/3/22,21,4DSD,HONDA,T,20240503,112,112,112,358609,T402,S,0837A,,Q,O,0,408,D1,, YYYYYY,0830A,0900A,BK,,2018,,0,,,
8584039016,NY,PAS,8/10/22,38,SUBN,NISSA,T,20240424,107,107,107,366565,T402,G,0153P,,Q,F,0,408,H1,, YYYYYY,0900A,0700P,GY,,2022,435123,0,,,
9052903669,NJ,PAS,6/2/23,21,SUBN,FORD,T,88888888,9,9,9,370245,T102,B,0918A,,NY,O,0,408,D1,,  Y  Y,0900A,1030A,WHITE,,0,,0,,,
4843368090,NC,PAS,5/28/23,36,MP,BMW,V,0,,0,0,0,,,1239A,,BK,,0,1180,B,T,,,,,,2014,,0,,,
8985105000,NY,COM,10/19/22,14,VAN,CHEVR,T,20230531,79,79,79,371763,T301,G,0828A,,K,F,0,408,C,,YYYYYYY,,,WH,,2012,,0,,,
4845365108,NY,PAS,6/10/23,36,4DSD,BMW,V,0,,0,0,0,,,0420P,,BX,,0,1180,B,T,,,,WH,,2015,,0,,,
4807304549,NY,PAS,10/20/22,36,SUBN,HONDA,V,0,,0,0,0,,,0813A,,BK,,0,1180,B,T,,,,GY,,2017,,0,,,
9056143529,NY,SRF,6/20/23,21,SUBN,JEEP,T,20250608,112,112,112,363997,T402,B,0846A,,Q,F,0,408,D1,,  Y,0830A,1000A,WH,,2015,,0,,,
9029721911,NJ,PAS,5/25/23,69,DELV,FRUEH,T,88888888,10,10,10,372286,T102,B,0712A,,NY,F,0,408,H1,, YYYYYY,0700A,0700P,WHITE,,0,106696,0,,,
9007684474,NY,COM,11/9/22,14,VAN,FRUEH,T,88888888,14,14,14,341240,T106,O,1126A,,NY,F,0,408,C,,YYYYYYY,,,BROWN,,2018,,0,,,
4816859184,NY,PAS,12/9/22,36,4DSD,DODGE,V,0,,0,0,0,,,0737A,,BX,,0,1180,B,T,,,,BK,,2017,,0,,,
4858840190,NY,PAS,8/22/23,36,SUBN,JEEP,V,0,,0,0,0,,,0544P,,QN,,0,1180,B,T,,,,BK,,2020,,0,,,
5126189220,NY,PAS,3/7/23,7,SUBN,FORD,V,0,,0,0,0,,,0631P,,ST,,0,1111,D,T,,,,GY,,2008,,0,,,
4816765761,NY,PAS,12/11/22,36,4DSD,SUBAR,V,0,,0,0,0,,,1147P,,QN,,0,1180,B,T,,,,WH,,2005,,0,,,
9019636315,NY,COM,11/17/22,38,VAN,CHEVR,T,20230930,18,18,18,367395,MTTF,G,0924P,,NY,I,0,408,H1,, YYYYY,0600P,1200A,BL,,2015,101501,0,,,
4857077929,NY,PAS,8/4/23,36,SUBN,TOYOT,V,0,,0,0,0,,,1004A,,ST,,0,1180,B,T,,,,GY,,2020,,0,,,
8991366510,NY,PAS,7/11/22,71,4DSD,HONDA,T,20230401,94,94,94,373228,T301,T,0452P,,K,F,0,408,J6,,YYYYYYY,,,BK,,2016,,0,,,
4844892617,NY,PAS,6/7/23,36,SUBN,VOLVO,V,0,,0,0,0,,,0150P,,BK,,0,1180,B,T,,,,BK,,2013,,0,,,
4823702281,NY,PAS,1/21/23,36,4DSD,HONDA,V,0,,0,0,0,,,0941P,,QN,,0,1180,B,T,,,,GR,,2013,,0,,,
4849576333,NJ,PAS,7/5/23,36,SD,VOLKS,V,0,,0,0,0,,,0750P,,MN,,0,1180,B,T,,,,,,2019,,0,,,
9060563931,NY,COM,6/20/23,21,REFG,HIN,T,20231231,20,20,20,362167,T103,BB,0822A,,NY,F,0,408,D1,, YYYYYY,0800A,0830A,WH,,2013,,0,,,
9044437987,IN,PAS,4/25/23,14,TRAC,MACK,T,88888888,18,18,18,362201,T106,D,1132A,,NY,I,0,408,C,,YYYYYYY,,,WHITE,,0,,0,,,
9038499759,NY,PAS,3/10/23,70,SUBN,HONDA,T,20230303,45,45,45,361794,T201,O,0957A,,BX,I,0,408,J3,,YYYYYYY,,,GL,,2004,,0,,,
5129210037,NY,OMT,7/26/23,7,SUBN,TOYOT,V,0,,0,0,0,,,0306P,,BK,,0,1111,D,T,,,,BK,,2019,,0,,,
4844360279,FL,PAS,6/1/23,36,UT,LINCO,V,0,,0,0,0,,,0156P,,QN,,0,1180,B,T,,,,BRO,,2019,,0,,,
4820980932,NY,PAS,1/4/23,36,SUBN,SUBAR,V,0,,0,0,0,,,0840P,,BK,,0,1180,B,T,,,,GY,,2018,,0,,,
9048316704,NY,COM,4/27/23,19,VAN,FORD,T,20250430,103,103,103,365838,T402,Y,0849A,,Q,O,0,408,C3,,YYYYYYY,,,WH,,2012,,0,,,
4787861475,FL,PAS,7/15/22,36,4D,HONDA,V,0,,0,0,0,,,0415P,,BK,,0,1180,B,T,,,,RED,,1997,,0,,,
4805339627,NY,PAS,10/9/22,36,SUBN,JEEP,V,0,,0,0,0,,,0730P,,BX,,0,1180,B,T,,,,WH,,2014,,0,,,
8925145169,NJ,PAS,5/2/23,19,REFG,INTER,T,88888888,14,14,14,346167,T106,B,0835A,,NY,F,0,408,C3,,YYYYYYY,,,GREEN,,0,,0,,,
9057308721,NY,PAS,6/6/23,74,4DSD,NISSA,T,88888888,25,25,25,348515,T103,BB,0828A,,NY,F,0,408,J2,,YYYYYYY,,,BROWN,,0,,0,,,
4788982833,NY,PAS,7/28/22,36,SUBN,ME/BE,V,0,,0,0,0,,,0945A,,BK,,0,1180,B,T,,,,GY,,2010,,0,,,
4813040585,NY,PAS,11/19/22,36,SUBN,HONDA,V,0,,0,0,0,,,0253P,,QN,,0,1180,B,T,,,,WH,,2015,,0,,,
8977489921,NY,PAS,4/19/23,71,4DSD,TOYOT,T,20240815,66,66,66,374608,T302,I,0343P,,K,O,0,408,J6,,YYYYYYY,,,BL,,2016,,0,,,
8860638847,NJ,PAS,6/12/23,14,SUBN,SUBAR,T,88888888,28,28,28,367952,T103,A,0858A,,NY,O,0,408,C,,SCHOOL,0700A,0400P,BROWN,,0,,0,,,
9034899639,NY,PAS,3/5/23,71,4DSD,BMW,T,20230721,40,40,40,373174,T201,I,0808A,,BX,O,0,408,J6,,YYYYYYY,,,WH,,2018,,0,,,
4820114001,RI,PAS,12/31/22,36,CP,DODGE,V,0,,0,0,0,,,0124P,,BX,,0,1180,B,T,,,,,,2022,,0,,,
9011585574,SC,PAS,9/28/22,21,SUBN,TOYOT,T,20230788,72,72,72,362237,T302,N,0945A,,K,O,0,408,D1,,   Y,0930A,1100A,WHITE,,0,,0,,,
2013273344,SD,PAS,8/22/23,21,4DSD,BMW,S,0,75,75,0,0,KN05,,0135A,0,Kings,O,0,408,d1,, Y  Y,1200A,0300A,WH,,0,,0,,,
4809691718,NY,PAS,11/2/22,36,SUBN,FORD,V,0,,0,0,0,,,1032P,,QN,,0,1180,B,T,,,,BK,,2011,,0,,,
4835540268,NY,PAS,4/11/23,36,SUBN,AUDI,V,0,,0,0,0,,,0903A,,BK,,0,1180,B,T,,,,GY,,2018,,0,,,
4821449365,NY,PAS,1/7/23,36,SUBN,HONDA,V,0,,0,0,0,,,1009P,,QN,,0,1180,B,T,,,,WH,,2015,,0,,,
9035283892,NY,COM,2/28/23,69,PICK,FORD,T,20230630,9,9,9,363969,T102,R,0455P,,NY,F,0,408,H1,, YYYYY,0700A,0600P,WH,,2015,104973,0,,,
9029333200,NY,COM,2/3/23,69,VAN,FORD,T,20241130,9,9,9,373285,T102,J,1205P,,NY,F,0,408,H1,, YYYYY,0800A,0600P,WH,,2013,102317,0,,,
9036074228,NY,COM,3/3/23,10,UTIL,FRUEH,T,20230731,6,6,6,371257,T102,I,0812A,,NY,O,0,408,B,,YYYYYYY,,,BK,,2007,,0,,,
4809335768,NJ,PAS,10/29/22,36,SD,HONDA,V,0,,0,0,0,,,0727A,,MN,,0,1180,B,T,,,,,,2019,,0,,,
4794019476,CT,PAS,8/19/22,36,SD,SUBAR,V,0,,0,0,0,,,1140P,,BX,,0,1180,B,T,,,,,,2015,,0,,,
9010003632,VA,PAS,10/20/22,21,4DSD,BMW,T,20240488,107,107,107,356551,T402,A,0912A,,Q,F,0,408,D1,,    Y,0830A,1000A,BLACK,,0,,0,,,
4852940587,NY,PAS,7/20/23,36,4DSD,ME/BE,V,0,,0,0,0,,,0409A,,QN,,0,1180,B,T,,,,WH,,2017,,0,,,
4813004866,AZ,PAS,11/18/22,36,Van,Chevr,V,0,,0,0,0,,,0254P,,BK,,0,1180,B,T,,,,,,2022,,0,,,
4807855244,NY,OMT,10/20/22,36,TAXI,TOYOT,V,0,,0,0,0,,,0927P,,MN,,0,1180,B,T,,,,YW,,2022,,0,,,
4807926500,NY,PAS,10/22/22,36,4DSD,HONDA,V,0,,0,0,0,,,1053P,,ST,,0,1180,B,T,,,,GY,,2011,,0,,,
4790163568,NY,PAS,8/5/22,36,SUBN,NISSA,V,0,,0,0,0,,,1259P,,QN,,0,1180,B,T,,,,RD,,2015,,0,,,
4830010575,NY,PAS,3/6/23,36,4DSD,LEXUS,V,0,,0,0,0,,,0521P,,QN,,0,1180,B,T,,,,BK,,2023,,0,,,
9014914179,IN,PAS,11/7/22,84,REFG,INTER,T,88888888,6,6,6,369599,T102,I,0227P,,NY,O,0,408,K7,,YYYYYYY,,,WHITE,,0,,0,,,
9063986567,NY,PAS,7/6/23,71,4DSD,HONDA,T,20230818,6,6,6,373122,T102,H,0802A,,NY,F,0,408,J6,,YYYYYYY,,,TN,,2007,,0,,,
9004970514,NY,PAS,8/16/22,38,SUBN,JEEP,T,20230831,60,60,60,359576,T302,M,0730A,,K,I,0,408,H1,, YYYYYY,0700A,1000P,WH,,2022,342822,0,,,
4784789030,NY,COM,6/24/22,36,VAN,FORD,V,0,,0,0,0,,,0730A,,QN,,0,1180,B,T,,,,WH,,2003,,0,,,
9020887701,NY,COM,12/16/22,18,VAN,DODGE,T,20220930,18,18,18,347687,MTTF,C,0836A,,NY,O,0,408,F4,, YYYYY,0700A,0700P,WH,,2008,,0,,,
4800683180,NC,PAS,9/17/22,36,MP,NISSA,V,0,,0,0,0,,,0502P,,BX,,0,1180,B,T,,,,,,2012,,0,,,
4788564294,NY,PAS,7/27/22,36,SUBN,NISSA,V,0,,0,0,0,,,1204P,,QN,,0,1180,B,T,,,,BK,,2015,,0,,,
4803219412,NY,OMT,9/28/22,36,4DSD,TOYOT,V,0,,0,0,0,,,0102P,,BK,,0,1180,B,T,,,,BK,,2016,,0,,,
8884736560,NJ,PAS,9/14/22,40,4DSD,ME/BE,T,88888888,33,33,33,357097,T103,J,1120A,,NY,F,0,408,E2,,YYYYYYY,,,BLACK,,0,,0,,,
9073181318,NY,PAS,8/18/23,70,4DSD,VOLKS,T,20230816,104,104,104,368559,T402,E,0301P,,Q,F,0,408,J3,,YYYYYYY,,,BK,,2012,,0,,,
9022920665,NY,SRF,12/9/22,38,4DSD,ME/BE,T,20221221,6,6,6,373277,T102,T,0821P,,NY,F,0,408,H1,, YYYYY,0400P,1100P,GY,,2020,102053,0,,,
2005725559,PA,PAS,7/1/22,21,SUBN,TOYOT,S,0,104,104,0,668037,QW05,,0754A,0,Qns,F,0,408,d1,, Y  Y,0730A,0800A,WH,,0,,0,,,
4843762465,TN,PAS,5/28/23,36,,TOYOT,V,0,,0,0,0,,,0320P,,BK,,0,1180,B,T,,,,GRN,,2013,,0,,,
9002361737,PA,PAS,7/23/22,21,SUBN,MASE,T,88888888,88,88,88,361069,T301,E,0312A,,K,I,0,408,D1,,  Y Y Y,0300A,0600A,BLACK,,0,,0,,,
9066467526,NY,OMT,7/24/23,38,SUBN,TOYOT,T,20231130,114,114,114,368595,T401,H,0430P,,Q,F,0,408,H1,, YYYYYY,0900A,0700P,BK,,2014,424175,0,,,
9070289842,NJ,PAS,8/3/23,21,VAN,FORD,T,88888888,79,79,79,366488,T301,C,1008A,,K,F,0,408,D1,, Y  Y,0900A,1030A,WHITE,,0,,0,,,
9020398222,NY,COM,1/20/23,69,VAN,FORD,T,20240731,18,18,18,368573,T106,Q,1104A,,NY,O,0,408,H1,, YYYYY,0700A,0600P,WH,,2010,104637,0,,,
4848251448,NY,PAS,6/25/23,36,4DSD,HONDA,V,0,,0,0,0,,,1055P,,BX,,0,1180,B,T,,,,WH,,2018,,0,,,
4800423004,NY,PAS,9/15/22,36,SUBN,TOYOT,V,0,,0,0,0,,,0709P,,BK,,0,1180,B,T,,,,GY,,2015,,0,,,
9027892350,NY,PAS,1/20/23,74,4DSD,ME/BE,T,20231216,34,34,34,356491,T800,A2,1109P,,NY,F,0,408,J2,,YYYYYYY,,,BK,,2013,,0,,,
9050879408,NY,COM,5/17/23,20,VAN,FORD,T,20240731,19,19,19,371730,T103,K,0952A,,NY,F,0,408,D,, YYYYY,0800A,0600P,BL,,2010,,0,,,
4029458154,NY,PAS,3/29/23,5,SUBN,AUDI,V,0,,0,0,0,,,1151A,,MN,,0,1111,C,T,,,,BL,,2022,,0,,,
9010205071,OH,PAS,9/27/22,20,4DSD,NISSA,T,20228888,103,103,103,371236,T402,D,0856A,,Q,F,0,408,D,, YYYYYY,0800A,0600P,BLUE,,0,,0,,,
9037643759,NJ,PAS,3/14/23,20,SUBN,INFIN,T,88888888,6,6,6,366444,T105,I,0407P,,NY,O,0,408,D,, YYYYY,0800A,0600P,GREY,,0,,0,,,
9027558541,NY,PAS,1/22/23,40,2DSD,BMW,T,20230921,19,19,19,364004,T103,Q,0406P,,NY,F,0,408,E2,,YYYYYYY,,,WH,,2011,,3,,,
4832978913,NY,PAS,3/26/23,36,SUBN,TOYOT,V,0,,0,0,0,,,1124P,,BK,,0,1180,B,T,,,,GY,,2009,,0,,,
4815078210,NY,PAS,12/1/22,36,4DSD,SUBAR,V,0,,0,0,0,,,0603A,,BK,,0,1180,B,T,,,,BK,,2015,,0,,,
9040227408,NJ,PAS,3/17/23,14,SUBN,HONDA,T,88888888,109,109,109,357763,T401,M,0918A,,Q,O,0,408,C,,YYYYYYY,,,WHITE,,0,,0,,,
9028049228,NY,PAS,1/13/23,38,SUBN,PORSC,T,20241213,109,109,109,357347,T401,G,0933P,,Q,F,0,408,H1,, YYYYYY,0730A,1000P,WH,,2019,444492,0,,,
9063201047,NY,PAS,6/29/23,19,SUBN,VOLKS,T,20240629,112,112,112,367970,T402,F,0442P,,Q,O,0,408,C3,,YYYYYYY,,,BL,,2019,,0,,,
4801941242,NJ,PAS,9/23/22,36,UT,LEXUS,V,0,,0,0,0,,,1157P,,BX,,0,1180,B,T,,,,,,2022,,0,,,
4835115340,NJ,PAS,4/9/23,36,SD,HONDA,V,0,,0,0,0,,,0558A,,BK,,0,1180,B,T,,,,,,2021,,0,,,
9055290889,NY,COM,5/18/23,18,VAN,FORD,T,20240430,23,23,23,370301,T103,N,0305P,,NY,F,0,408,F4,, YYYYY,0200P,0700P,WH,,2018,,0,,,
4794674880,NY,PAS,8/17/22,36,4DSD,HONDA,V,0,,0,0,0,,,0515P,,QN,,0,1180,B,T,,,,BK,,2008,,0,,,
9055334510,NY,PAS,7/18/23,21,2DSD,HYUND,T,20250110,71,71,71,358575,T302,U,1219P,,K,F,0,408,D1,,  Y  Y,1200A,0130P,GY,,2016,,0,,,
4830940311,NJ,PAS,3/12/23,36,,MITSU,V,0,,0,0,0,,,0745P,,QN,,0,1180,B,T,,,,,,2023,,0,,,
5123461528,IL,PAS,9/20/22,7,COUP,DODGE,V,0,,0,0,0,,,0809P,,QN,,0,1111,D,T,,,,BLK,,2017,,0,,,
4846107115,NY,PAS,6/12/23,36,SUBN,JEEP,V,0,,0,0,0,,,1218A,,BX,,0,1180,B,T,,,,BK,,2014,,0,,,
4826005957,NY,OMS,2/4/23,36,SUBN,KIA,V,0,,0,0,0,,,1151P,,QN,,0,1180,B,T,,,,WH,,2023,,0,,,
9014450394,NY,PAS,10/20/22,74,SUBN,FORD,T,20231020,66,66,66,370808,T302,D,0150P,,K,I,0,408,J2,,YYYYYYY,,,GY,,2021,,0,,,
4827202679,NY,PAS,2/14/23,36,4DSD,HONDA,V,0,,0,0,0,,,0224P,,QN,,0,1180,B,T,,,,BL,,2017,,0,,,
9069754848,NY,PAS,8/10/23,21,SUBN,VOLVO,T,20250210,107,107,107,341166,T402,L,0847A,,Q,O,0,408,D1,,    Y,0830A,1000A,WH,,2017,,0,,,
9057480220,NY,PAS,5/22/23,70,4DSD,HONDA,T,20220628,77,77,77,368930,T301,N,0340P,,K,O,0,408,J3,,YYYYYYY,,,BK,,2020,,0,,,
9036050388,NY,PAS,2/20/23,38,4DSD,ME/BE,T,20240819,6,6,6,371240,T102,R,0122P,,NY,O,0,408,H1,, YYYYYY,0830A,1000P,GY,,2019,105700,0,,,
9005192707,NY,PAS,9/15/22,71,4DSD,HONDA,T,20231103,115,115,115,353101,T401,H,0157P,,Q,F,0,408,J6,,YYYYYYY,,,BK,,2010,,0,,,
4793540788,SC,PAS,8/14/22,36,SD,ME/BE,V,0,,0,0,0,,,1033P,,BK,,0,1180,B,T,,,,,,2014,,0,,,
9035733551,NJ,PAS,2/23/23,38,4DSD,VOLKS,T,88888888,122,122,122,363921,T303,N,0252P,,R,O,0,408,H1,, YYYYYY,0800A,0800P,BLACK,,0,504892,0,,,
9042811638,NY,PAS,3/27/23,38,4DSD,VOLKS,T,20230105,46,46,46,361046,T201,P,0345P,,BX,F,0,408,H1,, YYYYYY,0830A,0700P,GY,,2011,212668,0,,,
2007108823,NY,COM,8/5/22,21,VAN,FORD,S,0,110,110,0,599556,QW04,,0749A,0,Qns,F,0,408,d1,,YY YY,0730A,0800A,BK,,0,,0,,,
4854723683,NJ,PAS,7/30/23,36,SEDA,ME/BE,V,0,,0,0,0,,,0139A,,BX,,0,1180,B,T,,,,,,2019,,0,,,
1474957845,PA,PAS,8/9/22,46,FOUR,TOYOT,P,0,84,84,0,961891,TD30,0,0944A,,K,F,0,408,C4,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,
9042784428,NJ,PAS,3/29/23,20,4DSD,TOYOT,T,88888888,32,32,32,354084,T103,M,0942P,,NY,F,0,408,D,,YYYYYYY,,,WHITE,,0,,0,,,
9035154125,PA,PAS,3/2/23,21,SUBN,JEEP,T,88888888,101,101,101,371189,T402,L,0936A,,Q,F,0,408,D1,,    Y,0930A,1100A,SILVE,,0,,0,,,
4828828977,NY,PAS,2/26/23,36,4DSD,HYUND,V,0,,0,0,0,,,0848P,,BK,,0,1180,B,T,,,,GY,,2010,,0,,,
4830313274,NY,PAS,3/7/23,36,SUBN,MAZDA,V,0,,0,0,0,,,0839A,,QN,,0,1180,B,T,,,,BL,,2019,,0,,,
